,CryoSleep,VIP,Transported,Children,HomePlanetCode,DestinationCode,VIP*Europa,VIP*Earth,FareBand,DeckCode
4183,True,False,False,1,0,0,0,0,0,0
4184,False,False,False,0,0,0,0,0,1,0
4185,False,False,False,0,0,0,0,0,2,0
4186,False,True,False,0,0,1,1,0,2,0
4187,False,False,True,0,1,0,0,0,1,5
4188,True,False,True,0,0,0,0,0,0,1
4189,False,False,False,0,0,1,0,0,2,1
4190,False,False,False,0,1,0,0,0,1,5
4191,False,False,False,0,1,0,0,0,1,6
4192,False,False,False,0,1,0,0,0,1,5
4193,False,False,False,0,2,1,0,0,1,5
4194,False,False,False,0,2,0,0,0,1,4
4195,True,False,True,1,1,0,0,0,0,6
4196,True,False,True,0,1,0,0,0,0,6
4197,True,False,True,1,1,0,0,0,0,6
4198,False,True,False,0,0,0,1,0,1,0
4199,True,False,True,0,0,1,0,0,0,0
4200,False,False,False,0,1,0,0,0,1,5
4201,False,False,False,0,1,1,0,0,0,6
4202,False,False,False,0,2,0,0,0,1,3
4203,False,False,False,1,1,1,0,0,0,6
4204,False,False,True,0,1,0,0,0,0,6
4205,False,False,True,1,1,0,0,0,0,6
4206,True,False,False,0,1,0,0,0,0,6
4207,True,False,True,1,1,0,0,0,0,6
4208,False,False,False,0,2,0,0,0,1,3
4209,False,False,False,0,2,0,0,0,1,3
4210,True,False,True,0,2,0,0,0,0,5
4211,False,False,False,0,2,0,0,0,1,5
4212,True,False,True,0,1,0,0,0,0,6
4213,False,False,False,0,1,0,0,0,1,6
4214,False,False,False,0,0,1,0,0,1,3
4215,False,False,False,0,0,0,0,0,2,1
4216,True,False,True,0,1,0,0,0,0,6
4217,False,False,True,0,1,0,0,0,1,5
4218,True,False,True,0,2,0,0,0,0,5
4219,False,False,True,0,1,1,0,0,1,5
4220,True,False,False,0,1,0,0,0,0,6
4221,False,False,False,0,1,1,0,0,0,6
4222,True,False,False,0,1,0,0,0,0,6
4223,True,False,True,1,1,0,0,0,0,6
4224,False,False,False,0,1,0,0,0,0,6
4225,True,False,True,0,1,0,0,0,0,6
4226,False,False,True,0,1,0,0,0,1,6
4227,False,False,False,0,1,0,0,0,1,6
4228,False,False,False,0,1,0,0,0,0,6
4229,False,False,False,0,1,0,0,0,0,5
4230,True,False,True,0,1,0,0,0,0,6
4231,True,False,False,0,2,0,0,0,0,4
4232,False,False,True,0,0,1,0,0,1,2
4233,False,False,False,0,0,0,0,0,0,2
4234,False,False,False,0,2,0,0,0,1,4
4235,False,False,False,0,2,1,0,0,1,5
4236,False,False,False,0,2,0,0,0,1,4
4237,False,False,False,0,2,0,0,0,1,5
4238,False,False,True,0,2,0,0,0,1,4
4239,False,False,True,0,2,0,0,0,1,3
4240,False,False,True,0,2,0,0,0,1,3
4241,False,False,True,0,0,0,0,0,0,1
4242,True,False,True,0,0,0,0,0,0,1
4243,True,False,True,0,0,1,0,0,0,1
4244,False,False,False,0,2,0,0,0,1,4
4245,True,False,True,0,1,0,0,0,0,6
4246,False,False,False,1,1,0,0,0,0,6
4247,False,False,True,0,1,1,0,0,2,6
4248,False,False,False,0,1,1,0,0,1,5
4249,False,False,False,0,1,0,0,0,1,5
4250,False,False,False,0,1,0,0,0,1,6
4251,False,False,False,0,1,0,0,0,1,5
4252,False,False,True,0,1,0,0,0,1,5
4253,False,False,True,0,1,0,0,0,1,5
4254,False,False,False,0,1,1,0,0,1,6
4255,False,False,False,0,1,0,0,0,0,5
4256,True,False,True,0,0,0,0,0,0,2
4257,True,False,True,0,1,0,0,0,0,6
4258,True,False,True,0,0,0,0,0,0,1
4259,False,False,True,0,1,1,0,0,0,5
4260,False,False,False,0,1,0,0,0,1,5
4261,False,False,False,0,1,0,0,0,1,6
4262,False,False,False,0,1,0,0,0,1,5
4263,False,False,False,0,1,0,0,0,1,5
4264,False,False,True,1,1,1,0,0,0,6
4265,True,False,True,0,1,0,0,0,0,6
4266,True,False,True,0,0,0,0,0,0,1
4267,True,False,True,0,0,1,0,0,0,1
4268,False,True,False,0,2,0,0,0,1,5
4269,True,False,True,0,1,0,0,0,0,6
4270,False,False,True,0,1,0,0,0,0,6
4271,False,False,True,0,1,0,0,0,1,4
4272,False,False,False,0,1,0,0,0,1,4
4273,False,False,True,0,1,0,0,0,0,5
4274,False,False,True,0,2,0,0,0,1,5
4275,False,True,False,0,0,0,1,0,2,2
4276,False,False,False,0,1,0,0,0,1,6
4277,False,False,False,0,1,0,0,0,1,4
4278,False,False,False,0,0,1,0,0,2,2
4279,False,False,True,0,1,0,0,0,1,5
4280,False,False,True,0,1,0,0,0,1,6
4281,False,False,False,0,0,1,0,0,2,2
4282,True,False,True,0,0,0,0,0,0,1
4283,True,False,True,0,0,1,0,0,0,2
4284,False,False,False,0,1,0,0,0,0,6
4285,False,False,False,0,1,0,0,0,0,6
4286,False,False,False,0,1,0,0,0,1,5
4287,False,False,False,0,2,0,0,0,2,5
4288,True,False,True,0,0,1,0,0,0,1
4289,False,False,False,0,0,1,0,0,2,1
4290,True,False,True,0,0,0,0,0,0,2
4291,True,False,True,0,1,0,0,0,0,6
4292,False,False,False,0,1,1,0,0,1,6
4293,False,False,True,0,1,0,0,0,1,5
4294,False,False,False,0,2,0,0,0,1,5
4295,False,False,False,0,1,0,0,0,1,5
4296,False,False,False,0,1,0,0,0,1,5
4297,False,False,True,0,2,0,0,0,1,5
4298,True,False,True,0,2,0,0,0,0,5
4299,False,False,True,0,0,0,0,0,2,1
4300,False,False,True,0,0,1,0,0,1,1
4301,False,False,False,0,0,1,0,0,2,1
4302,False,False,False,0,2,1,0,0,0,5
4303,False,False,False,0,0,0,0,0,2,0
4304,True,False,True,0,0,1,0,0,0,4
4305,False,False,True,0,2,0,0,0,0,5
4306,True,False,True,0,2,0,0,0,0,5
4307,True,False,True,0,2,0,0,0,0,5
4308,True,False,True,1,2,0,0,0,0,5
4309,False,False,True,0,1,0,0,0,1,6
4310,False,False,False,0,0,0,0,0,2,2
4311,False,False,False,0,0,0,0,0,2,2
4312,False,False,True,0,0,0,0,0,1,2
4313,False,False,False,0,0,0,0,0,2,2
4314,True,False,True,0,0,0,0,0,0,2
4315,True,False,True,0,1,0,0,0,0,6
4316,True,False,True,0,1,0,0,0,0,6
4317,False,False,False,0,1,1,0,0,1,5
4318,False,False,True,0,0,1,0,0,2,2
4319,False,False,False,0,0,0,0,0,2,2
4320,False,False,False,0,1,0,0,0,1,6
4321,False,False,False,0,1,0,0,0,1,6
4322,False,False,False,0,0,0,0,0,1,2
4323,False,False,False,0,0,1,0,0,2,2
4324,False,False,False,0,1,0,0,0,1,6
4325,False,False,True,0,1,1,0,0,1,5
4326,False,False,False,0,0,0,0,0,2,2
4327,False,False,False,0,1,0,0,0,1,6
4328,True,False,True,0,1,0,0,0,0,6
4329,False,False,True,0,1,1,0,0,1,6
4330,True,False,True,0,0,0,0,0,0,1
4331,False,False,True,0,2,0,0,0,1,5
4332,False,False,False,0,1,0,0,0,1,5
4333,True,False,False,0,1,0,0,0,0,6
4334,False,False,True,0,2,0,0,0,1,4
4335,True,False,True,0,1,1,0,0,0,6
4336,False,True,True,0,0,0,1,0,0,2
4337,False,False,False,0,2,0,0,0,1,5
4338,False,False,True,0,0,0,0,0,1,1
4339,True,False,True,0,0,1,0,0,0,1
4340,False,False,True,0,0,0,0,0,1,5
4341,True,False,True,0,0,1,0,0,0,1
4342,True,False,True,0,0,0,0,0,0,1
4343,False,False,False,0,1,0,0,0,1,1
4344,True,False,True,0,0,1,0,0,0,1
4345,False,False,True,0,0,0,0,0,2,2
4346,False,False,True,0,1,0,0,0,0,5
4347,True,False,True,0,0,1,0,0,0,2
4348,True,False,True,0,0,0,0,0,0,2
4349,True,False,True,0,0,0,0,0,0,2
4350,False,False,False,0,0,1,0,0,2,2
4351,False,False,False,0,0,0,0,0,2,2
4352,False,False,False,0,0,0,0,0,2,2
4353,False,False,False,0,1,0,0,0,1,6
4354,False,False,False,0,1,0,0,0,1,4
4355,True,False,True,0,1,0,0,0,0,6
4356,False,False,False,0,2,0,0,0,1,5
4357,False,True,True,0,0,0,1,0,1,1
4358,False,False,True,0,1,1,0,0,1,6
4359,False,False,False,0,1,0,0,0,1,5
4360,False,False,False,0,0,0,0,0,2,2
4361,False,False,True,0,1,0,0,0,1,5
4362,False,False,True,0,1,1,0,0,1,5
4363,False,False,True,0,0,0,0,0,2,1
4364,True,False,True,0,0,0,0,0,0,1
4365,False,False,True,0,1,0,0,0,0,5
4366,False,False,True,0,1,0,0,0,0,5
4367,False,False,False,0,1,0,0,0,1,4
4368,False,False,False,0,1,0,0,0,1,6
4369,False,False,True,0,0,0,0,0,2,2
4370,False,False,True,0,1,0,0,0,1,5
4371,False,False,False,0,1,0,0,0,1,4
4372,True,False,True,0,0,0,0,0,0,4
4373,True,False,True,0,0,1,0,0,0,1
4374,True,False,True,0,1,0,0,0,0,1
4375,False,False,False,0,1,0,0,0,1,5
4376,False,False,False,0,1,0,0,0,0,6
4377,False,False,False,0,1,0,0,0,1,6
4378,False,False,False,0,0,0,0,0,2,3
4379,False,False,False,0,0,0,0,0,2,3
4380,False,False,False,0,1,0,0,0,0,5
4381,False,False,True,0,1,0,0,0,1,5
4382,True,False,False,1,1,1,0,0,0,6
4383,True,False,True,1,1,0,0,0,0,6
4384,True,False,False,0,1,0,0,0,0,6
4385,False,False,False,0,1,0,0,0,1,5
4386,True,False,False,0,1,0,0,0,0,6
4387,False,False,False,1,1,0,0,0,0,6
4388,False,False,False,0,0,0,0,0,2,2
4389,True,False,True,0,0,0,0,0,0,2
4390,False,False,True,0,0,0,0,0,2,5
4391,True,False,True,1,1,0,0,0,0,6
4392,True,False,True,1,1,0,0,0,0,6
4393,True,False,True,0,1,0,0,0,0,6
4394,False,False,True,1,1,1,0,0,0,6
4395,True,False,True,0,1,0,0,0,0,6
4396,True,False,True,1,1,1,0,0,0,6
4397,False,False,False,0,1,0,0,0,1,4
4398,True,False,False,0,1,0,0,0,0,6
4399,True,False,True,0,1,0,0,0,0,5
4400,True,False,True,0,0,1,0,0,0,2
4401,True,True,True,0,0,1,1,0,0,2
4402,True,False,False,0,1,1,0,0,0,6
4403,False,False,False,0,1,0,0,0,0,5
4404,False,False,True,0,1,0,0,0,1,6
4405,False,False,False,0,0,1,0,0,2,2
4406,False,False,False,0,1,0,0,0,1,5
4407,False,False,True,0,0,0,0,0,2,2
4408,False,False,False,0,2,0,0,0,0,3
4409,True,False,True,1,2,0,0,0,0,5
4410,False,False,True,0,2,0,0,0,0,5
4411,False,False,False,0,2,0,0,0,1,3
4412,False,False,True,0,2,0,0,0,1,5
4413,False,False,True,0,1,0,0,0,1,6
4414,False,True,True,0,0,0,1,0,2,2
4415,True,False,True,0,0,0,0,0,0,1
4416,False,False,False,0,0,0,0,0,2,5
4417,False,False,False,0,1,0,0,0,1,6
4418,False,True,False,0,0,0,1,0,2,1
4419,True,False,True,0,0,1,0,0,0,1
4420,False,False,True,0,1,1,0,0,0,5
4421,False,False,True,1,2,0,0,0,0,5
4422,False,False,False,0,2,0,0,0,1,5
4423,True,False,True,0,2,0,0,0,0,5
4424,True,False,True,0,2,0,0,0,0,5
4425,False,False,False,0,1,1,0,0,0,5
4426,False,False,False,0,0,1,0,0,2,3
4427,True,False,False,0,1,0,0,0,0,6
4428,True,False,True,0,1,0,0,0,0,6
4429,False,False,False,0,2,0,0,0,1,4
4430,False,False,False,0,1,1,0,0,1,5
4431,False,False,True,0,2,0,0,0,1,5
4432,False,False,False,0,2,0,0,0,1,4
4433,False,False,False,0,2,0,0,0,1,5
4434,True,False,True,0,1,0,0,0,0,6
4435,False,False,False,0,1,0,0,0,1,5
4436,True,False,False,0,1,0,0,0,0,6
4437,True,False,False,0,1,0,0,0,0,6
4438,True,False,True,0,2,0,0,0,0,4
4439,False,False,True,0,1,0,0,0,1,5
4440,True,False,True,0,1,0,0,0,0,6
4441,False,False,True,0,1,1,0,0,1,5
4442,False,False,False,0,1,0,0,0,1,5
4443,False,False,False,0,1,1,0,0,1,6
4444,False,False,True,0,0,0,0,0,1,2
4445,False,False,True,0,0,1,0,0,2,2
4446,False,False,True,0,0,0,0,0,2,2
4447,True,False,True,0,0,0,0,0,0,2
4448,False,False,True,0,0,0,0,0,1,2
4449,False,False,False,0,2,0,0,0,1,5
4450,True,False,True,0,2,0,0,0,0,5
4451,False,False,False,0,0,0,0,0,2,1
4452,True,False,True,1,0,0,0,0,0,2
4453,True,False,True,0,0,0,0,0,0,2
4454,False,False,True,0,0,0,0,0,0,2
4455,False,False,True,0,1,0,0,0,2,4
4456,False,False,False,0,2,0,0,0,1,5
4457,False,False,False,0,2,0,0,0,2,5
4458,False,False,True,0,1,0,0,0,1,6
4459,True,False,True,0,2,0,0,0,0,5
4460,False,False,True,1,2,1,0,0,0,5
4461,False,False,True,0,2,0,0,0,0,5
4462,False,False,True,0,0,0,0,0,2,4
4463,False,False,True,0,0,0,0,0,1,2
4464,True,False,True,0,0,1,0,0,0,2
4465,False,False,False,0,1,0,0,0,0,6
4466,False,False,False,0,2,0,0,0,1,3
4467,False,False,False,0,0,0,0,0,1,0
4468,False,False,False,0,0,0,0,0,1,0
4469,False,False,False,0,2,0,0,0,1,5
4470,False,False,False,0,2,0,0,0,1,5
4471,False,False,False,0,1,1,0,0,1,4
4472,True,False,True,0,2,0,0,0,0,5
4473,True,False,True,0,0,1,0,0,0,2
4474,True,False,True,0,0,1,0,0,0,2
4475,False,False,False,0,1,0,0,0,1,5
4476,False,False,False,0,1,0,0,0,1,5
4477,False,False,False,0,1,0,0,0,1,5
4478,True,False,True,0,2,0,0,0,0,5
4479,False,False,True,0,2,0,0,0,1,5
4480,False,False,True,0,1,0,0,0,1,4
4481,True,False,True,0,1,0,0,0,0,6
4482,False,False,True,0,1,1,0,0,0,5
4483,True,False,True,0,1,0,0,0,0,5
4484,False,False,False,0,1,1,0,0,0,5
4485,False,False,True,0,1,0,0,0,1,6
4486,True,False,True,1,2,0,0,0,0,5
4487,True,False,True,1,2,0,0,0,0,5
4488,False,False,False,0,2,0,0,0,1,5
4489,True,False,True,0,2,0,0,0,0,5
4490,False,False,True,0,1,0,0,0,1,6
4491,True,False,True,0,1,0,0,0,0,6
4492,False,False,False,0,0,0,0,0,1,0
4493,False,False,False,0,2,0,0,0,1,4
4494,True,False,True,0,2,0,0,0,0,4
4495,True,False,True,0,0,1,0,0,0,5
4496,False,False,False,0,0,0,0,0,2,2
4497,False,False,False,0,0,1,0,0,2,2
4498,True,False,True,0,0,1,0,0,0,2
4499,False,False,False,0,0,1,0,0,2,2
4500,False,False,True,0,0,0,0,0,2,0
4501,True,False,True,0,2,0,0,0,0,5
4502,True,False,True,0,0,1,0,0,0,1
4503,True,True,True,0,0,0,1,0,0,1
4504,False,False,False,0,1,0,0,0,1,6
4505,False,False,False,0,1,0,0,0,1,5
4506,False,True,False,0,0,0,1,0,2,1
4507,False,False,True,0,1,0,0,0,1,6
4508,True,False,True,0,1,0,0,0,0,6
4509,False,False,False,0,0,1,0,0,2,4
4510,False,False,True,0,0,0,0,0,2,4
4511,False,False,False,0,1,0,0,0,0,5
4512,False,False,True,0,1,0,0,0,1,5
4513,False,False,True,0,2,0,0,0,1,5
4514,True,False,True,0,2,0,0,0,0,4
4515,True,False,True,0,1,0,0,0,0,6
4516,True,False,True,0,2,0,0,0,0,5
4517,True,False,True,1,2,0,0,0,0,5
4518,True,False,True,0,2,0,0,0,0,5
4519,True,False,False,0,1,0,0,0,0,6
4520,False,False,False,0,1,0,0,0,1,5
4521,False,False,True,0,1,0,0,0,1,5
4522,False,False,True,0,1,0,0,0,0,6
4523,True,False,True,1,1,0,0,0,0,6
4524,False,False,False,0,1,0,0,0,1,6
4525,False,False,False,0,2,0,0,0,1,4
4526,False,False,False,0,1,0,0,0,1,5
4527,False,False,True,0,0,1,0,0,2,2
4528,True,False,True,0,1,1,0,0,0,6
4529,False,False,True,0,1,1,0,0,0,5
4530,False,False,False,0,2,0,0,0,1,5
4531,False,False,True,0,2,0,0,0,1,3
4532,True,False,True,0,2,0,0,0,0,5
4533,True,False,True,1,2,1,0,0,0,5
4534,True,False,True,0,2,0,0,0,0,5
4535,True,False,True,0,1,0,0,0,0,5
4536,False,False,True,1,2,0,0,0,0,5
4537,False,False,False,0,1,0,0,0,1,6
4538,True,False,True,0,1,0,0,0,0,6
4539,False,False,True,0,1,1,0,0,1,6
4540,False,False,False,0,2,0,0,0,1,5
4541,False,False,False,0,1,0,0,0,1,5
4542,True,False,True,0,2,0,0,0,0,5
4543,False,False,False,0,1,0,0,0,1,4
4544,True,False,True,0,2,0,0,0,0,5
4545,False,True,True,0,2,0,0,0,1,5
4546,False,False,True,0,1,0,0,0,1,5
4547,False,False,False,0,1,0,0,0,1,5
4548,True,False,True,0,1,0,0,0,0,5
4549,True,False,True,0,0,1,0,0,0,1
4550,False,False,False,0,0,0,0,0,1,1
4551,False,False,False,0,0,0,0,0,2,1
4552,False,False,False,0,2,0,0,0,1,3
4553,True,False,True,0,0,1,0,0,0,4
4554,False,False,False,0,1,0,0,0,1,4
4555,True,False,True,1,1,0,0,0,0,6
4556,False,False,True,0,1,0,0,0,1,5
4557,False,False,True,0,1,0,0,0,1,5
4558,False,False,True,0,1,0,0,0,1,6
4559,False,False,True,0,1,0,0,0,0,6
4560,False,False,True,0,1,0,0,0,0,5
4561,False,False,False,0,0,0,0,0,2,2
4562,False,False,True,0,1,0,0,0,1,5
4563,False,False,False,0,1,1,0,0,0,6
4564,False,False,False,0,1,0,0,0,1,6
4565,False,False,False,0,0,0,0,0,1,7
4566,False,False,False,0,1,1,0,0,1,6
4567,False,False,True,0,1,0,0,0,1,5
4568,False,False,True,0,1,0,0,0,1,4
4569,False,False,False,0,1,1,0,0,0,6
4570,False,False,False,0,1,0,0,0,0,5
4571,False,False,True,0,0,1,0,0,2,2
4572,False,False,True,0,2,0,0,0,1,5
4573,True,False,True,0,2,0,0,0,0,5
4574,False,False,True,0,1,0,0,0,0,5
4575,False,False,False,0,2,0,0,0,1,5
4576,False,False,False,0,2,0,0,0,1,5
4577,False,False,False,0,1,0,0,0,1,6
4578,False,False,False,0,1,1,0,0,1,6
4579,True,False,True,0,2,0,0,0,0,4
4580,False,False,False,0,0,0,0,0,2,1
4581,True,False,True,0,1,0,0,0,0,6
4582,True,False,False,0,2,0,0,0,0,4
4583,False,False,True,0,2,0,0,0,1,5
4584,False,False,False,0,1,0,0,0,1,5
4585,False,False,True,0,1,0,0,0,1,5
4586,True,False,True,0,0,0,0,0,0,2
4587,False,False,False,0,1,0,0,0,1,6
4588,False,False,True,0,1,1,0,0,0,6
4589,False,False,True,0,1,0,0,0,1,5
4590,True,False,True,0,0,0,0,0,0,1
4591,True,False,True,0,0,1,0,0,0,1
4592,False,False,False,0,1,0,0,0,1,6
4593,True,False,True,0,1,1,0,0,0,6
4594,True,False,True,0,1,1,0,0,0,6
4595,False,False,False,0,1,0,0,0,1,5
4596,False,False,False,0,1,0,0,0,1,5
4597,False,False,True,0,1,0,0,0,1,5
4598,True,False,True,0,1,0,0,0,0,6
4599,False,False,True,0,1,0,0,0,0,6
4600,False,False,False,0,1,0,0,0,0,5
4601,False,False,False,0,1,0,0,0,1,6
4602,False,False,False,0,1,0,0,0,1,4
4603,True,False,False,0,1,0,0,0,0,6
4604,False,False,False,0,1,1,0,0,1,5
4605,False,False,False,0,1,0,0,0,1,4
4606,False,False,False,0,1,1,0,0,0,5
4607,False,False,False,0,0,0,0,0,2,4
4608,False,False,False,0,1,0,0,0,0,5
4609,False,False,False,0,2,0,0,0,1,3
4610,True,False,True,0,2,0,0,0,0,5
4611,False,False,True,0,2,0,0,0,1,5
4612,True,False,False,0,1,0,0,0,0,6
4613,True,False,True,0,2,0,0,0,0,5
4614,False,True,True,0,0,1,1,0,2,1
4615,True,False,True,0,1,1,0,0,0,6
4616,True,False,True,0,1,1,0,0,0,6
4617,True,False,True,1,2,0,0,0,0,5
4618,True,False,True,0,2,0,0,0,0,5
4619,False,False,True,0,2,0,0,0,1,5
4620,False,False,False,0,2,1,0,0,1,5
4621,False,False,True,0,2,0,0,0,2,5
4622,False,False,True,1,2,0,0,0,0,5
4623,True,False,True,0,2,0,0,0,0,5
4624,False,False,True,0,2,0,0,0,0,5
4625,False,False,True,1,2,0,0,0,0,5
4626,True,False,True,0,2,1,0,0,0,5
4627,True,False,True,0,0,0,0,0,0,1
4628,False,False,True,0,0,0,0,0,1,1
4629,False,False,True,0,2,0,0,0,1,3
4630,True,False,True,1,2,1,0,0,0,5
4631,False,False,True,1,2,0,0,0,0,5
4632,False,False,False,0,1,0,0,0,1,5
4633,False,False,False,0,2,0,0,0,1,5
4634,True,False,True,1,2,0,0,0,0,5
4635,False,False,False,0,1,0,0,0,1,5
4636,False,False,False,0,1,0,0,0,1,6
4637,False,False,True,0,1,1,0,0,1,6
4638,False,False,True,0,1,0,0,0,1,5
4639,True,False,True,0,1,0,0,0,0,6
4640,False,False,False,0,2,0,0,0,1,5
4641,True,False,True,1,1,0,0,0,0,6
4642,True,False,True,0,1,0,0,0,0,6
4643,True,False,True,0,2,0,0,0,0,5
4644,False,False,True,0,0,1,0,0,1,0
4645,False,False,False,0,0,1,0,0,2,0
4646,False,False,False,0,0,0,0,0,1,0
4647,True,False,True,0,1,0,0,0,0,6
4648,True,False,False,0,1,0,0,0,0,6
4649,True,False,False,0,1,0,0,0,0,6
4650,False,False,True,0,2,0,0,0,1,5
4651,True,False,True,0,2,0,0,0,0,5
4652,False,False,True,0,1,0,0,0,1,6
4653,True,False,True,0,1,0,0,0,0,6
4654,False,False,False,0,1,0,0,0,0,6
4655,False,False,True,0,2,0,0,0,1,5
4656,True,False,True,0,1,0,0,0,0,6
4657,False,False,False,0,2,0,0,0,1,3
4658,False,False,False,0,1,0,0,0,1,4
4659,False,False,False,0,1,0,0,0,1,5
4660,False,False,True,0,0,1,0,0,2,1
4661,False,False,False,0,1,0,0,0,1,4
4662,True,False,True,1,1,1,0,0,0,6
4663,False,False,False,0,0,0,0,0,2,0
4664,True,False,True,0,0,1,0,0,0,5
4665,True,False,True,0,1,0,0,0,0,6
4666,False,False,True,0,1,0,0,0,0,6
4667,True,False,True,1,1,0,0,0,0,6
4668,False,False,True,0,1,0,0,0,1,5
4669,False,False,False,0,1,0,0,0,1,5
4670,False,False,False,0,1,0,0,0,0,5
4671,True,False,False,0,1,0,0,0,0,6
4672,False,False,False,0,1,0,0,0,1,6
4673,False,False,False,0,1,0,0,0,0,6
4674,False,False,False,0,1,0,0,0,0,6
4675,False,False,True,0,1,0,0,0,1,5
4676,False,False,True,0,1,0,0,0,0,6
4677,False,False,False,0,1,0,0,0,0,6
4678,False,False,True,0,1,0,0,0,1,5
4679,False,False,True,0,1,0,0,0,1,6
4680,False,False,False,0,1,0,0,0,1,4
4681,True,False,False,0,0,0,0,0,0,1
4682,False,False,False,0,1,0,0,0,1,6
4683,False,False,False,0,1,0,0,0,0,5
4684,False,False,True,0,1,1,0,0,1,6
4685,True,False,True,0,2,0,0,0,0,5
4686,True,False,True,0,0,0,0,0,0,2
4687,True,False,True,0,1,0,0,0,0,6
4688,False,False,False,0,1,0,0,0,1,5
4689,True,False,True,0,1,0,0,0,0,6
4690,True,False,False,0,1,0,0,0,0,6
4691,True,False,True,0,0,0,0,0,0,1
4692,False,False,False,0,1,0,0,0,1,5
4693,True,False,True,0,0,0,0,0,0,1
4694,True,False,True,0,0,1,0,0,0,1
4695,False,False,False,0,0,0,0,0,1,1
4696,False,False,False,0,2,0,0,0,1,5
4697,True,False,True,0,2,0,0,0,0,5
4698,True,False,True,0,2,0,0,0,0,5
4699,False,True,False,0,2,0,0,0,1,5
4700,True,False,True,0,1,1,0,0,0,6
4701,False,False,True,0,1,0,0,0,1,5
4702,False,False,False,0,1,0,0,0,1,3
4703,True,False,True,0,2,0,0,0,0,5
4704,False,False,False,0,0,1,0,0,2,2
4705,False,False,False,0,2,0,0,0,1,5
4706,True,False,True,0,2,0,0,0,0,5
4707,True,False,True,0,1,0,0,0,0,6
4708,False,False,False,0,1,0,0,0,0,5
4709,False,False,True,0,1,0,0,0,0,5
4710,False,False,True,0,0,0,0,0,2,1
4711,False,False,False,0,1,1,0,0,0,6
4712,False,False,False,0,1,0,0,0,1,5
4713,False,False,False,0,1,1,0,0,1,4
4714,False,False,False,0,0,1,0,0,2,0
4715,True,False,True,0,0,0,0,0,0,4
4716,False,False,False,0,1,0,0,0,2,6
4717,True,False,True,0,1,0,0,0,0,6
4718,True,False,False,0,1,0,0,0,0,6
4719,False,False,False,0,1,0,0,0,1,6
4720,False,False,False,0,2,0,0,0,1,5
4721,True,False,True,0,2,0,0,0,0,5
4722,False,False,True,0,2,0,0,0,1,5
4723,False,False,False,0,2,0,0,0,1,5
4724,False,False,False,0,0,0,0,0,2,2
4725,False,False,False,0,0,1,0,0,2,2
4726,False,False,True,0,1,0,0,0,1,5
4727,False,False,False,0,1,0,0,0,1,6
4728,True,False,True,0,1,0,0,0,0,6
4729,False,False,True,0,1,0,0,0,0,5
4730,False,False,False,0,1,0,0,0,1,5
4731,False,False,False,0,2,0,0,0,1,4
4732,True,False,True,0,2,0,0,0,0,5
4733,False,False,True,0,2,1,0,0,1,5
4734,True,False,True,0,1,1,0,0,0,6
4735,True,False,True,0,2,0,0,0,0,5
4736,False,True,False,0,2,0,0,0,1,5
4737,True,False,True,0,2,0,0,0,0,5
4738,False,False,False,0,1,1,0,0,0,5
4739,True,False,True,0,0,1,0,0,0,2
4740,True,False,True,0,0,0,0,0,0,2
4741,False,False,False,0,0,1,0,0,1,2
4742,False,True,False,0,0,1,1,0,2,2
4743,True,False,True,0,0,0,0,0,0,2
4744,False,False,True,0,0,0,0,0,2,2
4745,False,False,False,0,1,0,0,0,1,4
4746,False,False,True,0,1,0,0,0,1,6
4747,False,False,False,0,0,1,0,0,2,0
4748,True,False,True,0,0,1,0,0,0,4
4749,False,False,False,0,0,1,0,0,1,4
4750,False,False,True,0,1,1,0,0,1,5
4751,False,False,True,0,1,0,0,0,0,4
4752,False,False,False,0,1,0,0,0,1,5
4753,False,False,True,0,1,0,0,0,1,5
4754,False,False,False,0,1,0,0,0,0,6
4755,True,False,False,0,1,0,0,0,0,6
4756,True,False,True,0,2,1,0,0,0,5
4757,False,False,False,0,2,0,0,0,2,5
4758,False,False,False,0,1,0,0,0,2,6
4759,False,False,False,0,1,0,0,0,0,5
4760,True,False,False,0,1,0,0,0,0,6
4761,True,False,False,0,0,0,0,0,0,4
4762,False,False,False,0,0,0,0,0,2,4
4763,False,False,True,0,1,0,0,0,0,5
4764,False,False,False,0,2,0,0,0,1,5
4765,False,False,True,0,1,1,0,0,1,5
4766,False,False,False,0,0,0,0,0,2,1
4767,False,False,True,0,0,0,0,0,1,1
4768,False,False,False,1,1,0,0,0,0,6
4769,True,False,False,1,1,0,0,0,0,6
4770,False,False,True,0,1,0,0,0,0,6
4771,True,False,False,0,1,0,0,0,0,6
4772,False,False,False,0,1,0,0,0,1,4
4773,False,False,True,0,1,0,0,0,0,6
4774,False,False,False,0,1,1,0,0,1,5
4775,False,True,False,0,0,1,1,0,2,2
4776,True,False,True,0,2,0,0,0,0,5
4777,True,False,True,0,1,1,0,0,0,6
4778,False,False,True,0,1,0,0,0,1,6
4779,False,False,True,0,1,1,0,0,0,5
4780,True,False,True,0,0,0,0,0,0,4
4781,False,False,True,0,1,0,0,0,1,6
4782,True,False,True,0,1,0,0,0,0,5
4783,True,False,True,0,1,0,0,0,0,6
4784,True,False,True,0,1,0,0,0,0,6
4785,False,False,True,0,1,0,0,0,1,6
4786,False,False,False,0,0,0,0,0,2,1
4787,False,False,False,0,0,0,0,0,2,1
4788,False,False,False,0,0,0,0,0,1,1
